fk_parent,Manual_Level,Auto_Level,Blanks,English,Hanzi,Pinyin,2nd_Pinyin
-1,5,50,,,平等,píngděng,
-1,5,50,,,平方,píngfāng,
-1,5,50,,,平衡,pínghéng,
-1,5,50,,,平静,píngjìng,
-1,5,50,,,平均,píngjūn,
-1,5,50,,,评价,píngjià,
-1,5,50,,,凭,píng,
-1,5,50,,,迫切,pòqiè,
-1,5,50,,,破产,pò chǎn,
-1,5,50,,,破坏,pòhuài,
-1,5,50,,,期待,qīdài,
-1,5,50,,,期间,qījiān,
-1,5,50,,,其余,qíyú,
-1,5,50,,,奇迹,qíjì,
-1,5,50,,,企业,qǐyè,
-1,5,50,,,启发,qǐfā,
-1,5,50,,,气氛,qìfēn,
-1,5,50,,,汽油,qìyóu,
-1,5,50,,,谦虚,qiānxū,
-1,5,50,,,签,qiān,
-1,5,50,,,前途,qiántú,
-1,5,50,,,浅,qiǎn,
-1,5,50,,,欠,qiàn,
-1,5,50,,,枪,qiāng,
-1,5,50,,,强调,qiángdiào,
-1,5,50,,,强烈,qiángliè,
-1,5,50,,,墙,qiáng,
-1,5,50,,,抢,qiǎng,qiāng
-1,5,50,,,悄悄,qiāoqiāo,
-1,5,50,,,瞧,qiáo,
-1,5,50,,,巧妙,qiǎomiào,
-1,5,50,,,切,qiē,qiè
-1,5,50,,,亲爱,qīn'ài,
-1,5,50,,,亲切,qīnqiè,
-1,5,50,,,亲自,qīnzì,
-1,5,50,,,勤奋,qínfèn,
-1,5,50,,,青,qīng,
-1,5,50,,,青春,qīngchūn,
-1,5,50,,,青少年,qīngshàonián,
-1,5,50,,,轻视,qīngshì,
-1,5,50,,,轻易,qīngyì,
-1,5,50,,,清淡,qīngdàn,
-1,5,50,,,情景,qíngjǐng,
-1,5,50,,,情绪,qíngxù,
-1,5,50,,,请求,qǐngqiú,
-1,5,50,,,庆祝,qìngzhù,
-1,5,50,,,球迷,qiúmí,
-1,5,50,,,趋势,qūshì,
-1,5,50,,,取消,qǔxiāo,
-1,5,50,,,娶,qǔ,
-1,5,50,,,去世,qùshì,
-1,5,50,,,圈,quān,
-1,5,50,,,权力,quánlì,
-1,5,50,,,权利,quánlì,
-1,5,50,,,全面,quánmiàn,
-1,5,50,,,劝,quàn,
-1,5,50,,,缺乏,quēfá,
-1,5,50,,,确定,quèdìng,
-1,5,50,,,确认,quèrèn,
-1,5,50,,,群,qún,
-1,5,50,,,燃烧,ránshāo,
-1,5,50,,,绕,rào,
-1,5,50,,,热爱,rè'ài,
-1,5,50,,,热烈,rèliè,
-1,5,50,,,热心,rèxīn,
-1,5,50,,,人才,réncái,
-1,5,50,,,人口,rénkǒu,
-1,5,50,,,人类,rénlèi,
-1,5,50,,,人民币,rénmínbì,
-1,5,50,,,人生,rénshēng,
-1,5,50,,,人事,rénshì,
-1,5,50,,,人物,rénwù,
-1,5,50,,,人员,rényuán,
-1,5,50,,,忍不住,rěn bu zhù,
-1,5,50,,,日常,rìcháng,
-1,5,50,,,日程,rìchéng,
-1,5,50,,,日历,rìlì,
-1,5,50,,,日期,rìqī,
-1,5,50,,,日用品,rìyòngpǐn,
-1,5,50,,,日子,rìzi,
-1,5,50,,,如何,rúhé,
-1,5,50,,,如今,rújīn,
-1,5,50,,,软,ruǎn,
-1,5,50,,,软件,ruǎnjiàn,
-1,5,50,,,弱,ruò,
-1,5,50,,,洒,sǎ,
-1,5,50,,,嗓子,sǎngzi,
-1,5,50,,,色彩,sècǎi,
-1,5,50,,,杀,shā,
-1,5,50,,,沙漠,shāmò,
-1,5,50,,,沙滩,shātān,
-1,5,50,,,傻,shǎ,
-1,5,50,,,晒,shài,
-1,5,50,,,删除,shānchú,
-1,5,50,,,闪电,shǎndiàn,
-1,5,50,,,扇子,shànzi,
-1,5,50,,,善良,shànliáng,
-1,5,50,,,善于,shànyú,
-1,5,50,,,伤害,shānghài,
-1,5,50,,,商品,shāngpǐn,
-1,5,50,,,商务,shāngwù,
-1,5,50,,,商业,shāngyè,
-1,5,50,,,上当,shàng dàng,
-1,5,50,,,蛇,shé,
-1,5,50,,,舍不得,shěbude,
-1,5,50,,,设备,shèbèi,
-1,5,50,,,设计,shèjì,
-1,5,50,,,设施,shèshī,
-1,5,50,,,射击,shèjī,
-1,5,50,,,摄影,shè yǐng,
-1,5,50,,,伸,shēn,
-1,5,50,,,身材,shēncái,
-1,5,50,,,身份,shēnfèn,
-1,5,50,,,深刻,shēnkè,
-1,5,50,,,神话,shénhuà,
-1,5,50,,,神秘,shénmì,
-1,5,50,,,升,shēng,
-1,5,50,,,生产,shēngchǎn,
-1,5,50,,,生动,shēngdòng,
-1,5,50,,,生长,shēngzhǎng,
-1,5,50,,,声调,shēngdiào,
-1,5,50,,,绳子,shéngzi,
-1,5,50,,,省略,shěnglüè,
-1,5,50,,,胜利,shènglì,
-1,5,50,,,失眠,shīmián,
-1,5,50,,,失去,shīqù,
-1,5,50,,,失业,shī yè,
-1,5,50,,,诗,shī,
-1,5,50,,,狮子,shīzi,
-1,5,50,,,湿润,shīrùn,
-1,5,50,,,石头,shítou,
-1,5,50,,,时差,shíchā,
-1,5,50,,,时代,shídài,
-1,5,50,,,时刻,shíkè,
-1,5,50,,,时髦,shímáo,
-1,5,50,,,时期,shíqī,
-1,5,50,,,时尚,shíshàng,
-1,5,50,,,实话,shíhuà,
-1,5,50,,,实践,shíjiàn,
-1,5,50,,,实习,shíxí,
-1,5,50,,,实现,shíxiàn,
-1,5,50,,,实验,shíyàn,
-1,5,50,,,实用,shíyòng,
-1,5,50,,,食物,shíwù,
-1,5,50,,,使劲儿,shǐjìnr,
-1,5,50,,,始终,shǐzhōng,
-1,5,50,,,士兵,shìbīng,
-1,5,50,,,市场,shìchǎng,
-1,5,50,,,似的,shìde,
-1,5,50,,,事实,shìshí,
-1,5,50,,,事物,shìwù,
-1,5,50,,,事先,shìxiān,
-1,5,50,,,试卷,shìjuàn,
-1,5,50,,,收获,shōuhuò,
-1,5,50,,,收据,shōujù,
-1,5,50,,,手工,shǒugōng,
-1,5,50,,,手术,shǒushù,
-1,5,50,,,手套,shǒutào,
-1,5,50,,,手续,shǒuxù,
-1,5,50,,,手指,shǒuzhǐ,
-1,5,50,,,首,shǒu,
-1,5,50,,,寿命,shòumìng,
-1,5,50,,,受伤,shòu shāng,
-1,5,50,,,书架,shūjià,
-1,5,50,,,梳子,shūzi,
-1,5,50,,,舒适,shūshì,
-1,5,50,,,输入,shūrù,
-1,5,50,,,蔬菜,shūcài,
-1,5,50,,,熟练,shúliàn,
-1,5,50,,,属于,shǔyú,
-1,5,50,,,鼠标,shǔ biāo,
-1,5,50,,,数,shù,shǔ
-1,5,50,,,数据,shùjù,
-1,5,50,,,数码,shùmǎ,
-1,5,50,,,摔倒,shuāidǎo,
-1,5,50,,,甩,shuǎi,
-1,5,50,,,双方,shuāngfāng,
-1,5,50,,,税,shuì,
-1,5,50,,,说不定,shuōbudìng,
-1,5,50,,,说服,shuō fú,
-1,5,50,,,丝绸,sīchóu,
-1,5,50,,,丝毫,sīháo,
-1,5,50,,,私人,sīrén,
-1,5,50,,,思考,sīkǎo,
-1,5,50,,,思想,sīxiǎng,
-1,5,50,,,撕,sī,
-1,5,50,,,似乎,sìhū,
-1,5,50,,,搜索,sōusuǒ,
-1,5,50,,,宿舍,sùshè,
-1,5,50,,,随身,suíshēn,
-1,5,50,,,随时,suíshí,
-1,5,50,,,随手,suíshǒu,
-1,5,50,,,碎,suì,
-1,5,50,,,损失,sǔnshī,
-1,5,50,,,缩短,suōduǎn,
-1,5,50,,,所,suǒ,
-1,5,50,,,锁,suǒ,
-1,5,50,,,台阶,táijiē,
-1,5,50,,,太极拳,tàijíquán,
-1,5,50,,,太太,tàitai,
-1,5,50,,,谈判,tánpàn,
-1,5,50,,,坦率,tǎnshuài,
-1,5,50,,,烫,tàng,
-1,5,50,,,逃,táo,
-1,5,50,,,逃避,táobì,
-1,5,50,,,桃,táo,
-1,5,50,,,淘气,táoqì,
-1,5,50,,,讨价还价,tǎo jià huán jià,
-1,5,50,,,套,tào,
-1,5,50,,,特色,tèsè,
-1,5,50,,,特殊,tèshū,
-1,5,50,,,特征,tèzhēng,
-1,5,50,,,疼爱,téng ài,
-1,5,50,,,提倡,tíchàng,
-1,5,50,,,提纲,tígāng,
-1,5,50,,,提问,tíwèn,
-1,5,50,,,题目,tímù,
-1,5,50,,,体会,tǐhuì,
-1,5,50,,,体贴,tǐtiē,
-1,5,50,,,体现,tǐxiàn,
-1,5,50,,,体验,tǐyàn,
-1,5,50,,,天空,tiānkōng,
-1,5,50,,,天真,tiānzhēn,
-1,5,50,,,调皮,tiáopí,
-1,5,50,,,调整,tiáozhěng,
-1,5,50,,,挑战,tiǎozhàn,
-1,5,50,,,通常,tōngcháng,
-1,5,50,,,统一,tǒngyī,
-1,5,50,,,痛苦,tòngkǔ,
-1,5,50,,,痛快,tòngkuai,
-1,5,50,,,偷,tōu,
-1,5,50,,,投入,tóurù,
-1,5,50,,,投资,tóu zī,
-1,5,50,,,透明,tòumíng,
-1,5,50,,,突出,tūchū,
-1,5,50,,,土地,tǔdì,
-1,5,50,,,土豆,tǔdòu,
-1,5,50,,,吐,tǔ,tù
-1,5,50,,,兔子,tùzi,
-1,5,50,,,团,tuán,
-1,5,50,,,推辞,tuīcí,
-1,5,50,,,推广,tuīguǎng,
-1,5,50,,,推荐,tuījiàn,
-1,5,50,,,退,tuì,
-1,5,50,,,退步,tuìbù,
-1,5,50,,,退休,tuìxiū,
-1,5,50,,,歪,wāi,
-1,5,50,,,外公,wàigōng,
-1,5,50,,,外交,wàijiāo,
-1,5,50,,,完美,wánměi,
-1,5,50,,,完善,wánshàn,
-1,5,50,,,完整,wánzhěng,
-1,5,50,,,玩具,wánjù,
-1,5,50,,,万一,wànyī,
-1,5,50,,,王子,wángzǐ,
-1,5,50,,,网络,wǎngluò,
-1,5,50,,,往返,wǎngfǎn,
-1,5,50,,,危害,wēihài,
-1,5,50,,,威胁,wēixié,
-1,5,50,,,微笑,wēixiào,
-1,5,50,,,违反,wéifǎn,
-1,5,50,,,围巾,wéijīn,
-1,5,50,,,围绕,wéirào,
-1,5,50,,,唯一,wéiyī,
-1,5,50,,,维修,wéixiū,
-1,5,50,,,伟大,wěidà,
-1,5,50,,,尾巴,wěiba,
-1,5,50,,,委屈,wěiqu,
-1,5,50,,,未必,wèibì,
-1,5,50,,,未来,wèilái,
-1,5,50,,,位于,wèiyú,
-1,5,50,,,位置,wèizhi,
-1,5,50,,,胃,wèi,
-1,5,50,,,胃口,wèikǒu,
-1,5,50,,,温暖,wēnnuǎn,
-1,5,50,,,温柔,wēnróu,
-1,5,50,,,文件,wénjiàn,
-1,5,50,,,文具,wénjù,
-1,5,50,,,文明,wénmíng,
-1,5,50,,,文学,wénxué,
-1,5,50,,,文字,wénzì,
-1,5,50,,,闻,wén,
-1,5,50,,,吻,wěn,
-1,5,50,,,稳定,wěndìng,
-1,5,50,,,问候,wènhòu,
-1,5,50,,,卧室,wòshì,
-1,5,50,,,握手,wò shǒu,
-1,5,50,,,屋子,wūzi,
-1,5,50,,,无奈,wúnài,
-1,5,50,,,无数,wúshù,
-1,5,50,,,无所谓,wúsuǒwèi,
-1,5,50,,,武术,wǔshù,
-1,5,50,,,勿,wù,
-1,5,50,,,物理,wùlǐ,
-1,5,50,,,物质,wùzhì,
-1,5,50,,,雾,wù,
-1,5,50,,,吸取,xīqǔ,
-1,5,50,,,吸收,xīshōu,
-1,5,50,,,戏剧,xìjù,
-1,5,50,,,系,xì,jì
-1,5,50,,,系统,xìtǒng,
-1,5,50,,,细节,xìjié,
-1,5,50,,,瞎,xiā,
-1,5,50,,,下载,xiàzǎi,
-1,5,50,,,吓,xià,
-1,5,50,,,夏令营,xiàlìngyíng,
-1,5,50,,,鲜艳,xiānyàn,
-1,5,50,,,显得,xiǎnde,
-1,5,50,,,显然,xiǎnrán,
-1,5,50,,,显示,xiǎnshì,
-1,5,50,,,县,xiàn,
-1,5,50,,,现代,xiàndài,
-1,5,50,,,现实,xiànshí,
-1,5,50,,,现象,xiànxiàng,
-1,5,50,,,限制,xiànzhì,
-1,5,50,,,相处,xiāngchǔ,
-1,5,50,,,相当,xiāngdāng,
-1,5,50,,,相对,xiāngduì,
-1,5,50,,,相关,xiāngguān,
-1,5,50,,,相似,xiāngsì,
-1,5,50,,,香肠,xiāngcháng,
-1,5,50,,,享受,xiǎngshòu,
-1,5,50,,,想念,xiǎngniàn,
-1,5,50,,,想象,xiǎngxiàng,
-1,5,50,,,项,xiàng,
-1,5,50,,,项链,xiàngliàn,
-1,5,50,,,项目,xiàngmù,
-1,5,50,,,象棋,xiàngqí,
-1,5,50,,,象征,xiàngzhēng,
-1,5,50,,,消费,xiāofèi,
-1,5,50,,,消化,xiāohuà,
-1,5,50,,,消极,xiāojí,
-1,5,50,,,消失,xiāoshī,
-1,5,50,,,销售,xiāoshòu,
-1,5,50,,,小麦,xiǎomài,
-1,5,50,,,小气,xiǎoqì,
-1,5,50,,,孝顺,xiàoshùn,
-1,5,50,,,效率,xiàolǜ,
-1,5,50,,,歇,xiē,
-1,5,50,,,斜,xié,
-1,5,50,,,写作,xiězuò,
-1,5,50,,,血,xuè,
-1,5,50,,,心理,xīnlǐ,
-1,5,50,,,心脏,xīnzàng,
-1,5,50,,,欣赏,xīnshǎng,
-1,5,50,,,信号,xìnhào,
-1,5,50,,,信任,xìnrèn,
-1,5,50,,,行动,xíngdòng,
-1,5,50,,,行人,xíngrén,
-1,5,50,,,行为,xíngwéi,
-1,5,50,,,形成,xíngchéng,
-1,5,50,,,形容,xíngróng,
-1,5,50,,,形式,xíngshì,
-1,5,50,,,形势,xíngshì,
-1,5,50,,,形象,xíngxiàng,
-1,5,50,,,形状,xíngzhuàng,
-1,5,50,,,幸亏,xìngkuī,
-1,5,50,,,幸运,xìngyùn,
-1,5,50,,,性质,xìngzhì,
-1,5,50,,,兄弟,xiōngdì,
-1,5,50,,,胸,xiōng,
-1,5,50,,,休闲,xiūxián,
-1,5,50,,,修改,xiūgǎi,
-1,5,50,,,虚心,xūxīn,
-1,5,50,,,叙述,xùshù,
-1,5,50,,,宣布,xuānbù,
-1,5,50,,,宣传,xuānchuán,
-1,5,50,,,学历,xuélì,
-1,5,50,,,学术,xuéshù,
-1,5,50,,,学问,xuéwen,
-1,5,50,,,寻找,xúnzhǎo,
-1,5,50,,,询问,xúnwèn,
-1,5,50,,,训练,xùnliàn,
-1,5,50,,,迅速,xùnsù,
-1,5,50,,,押金,yājīn,
-1,5,50,,,牙齿,yáchǐ,
-1,5,50,,,延长,yáncháng,
-1,5,50,,,严肃,yánsù,
-1,5,50,,,演讲,yǎnjiǎng,
-1,5,50,,,宴会,yànhuì,
-1,5,50,,,阳台,yángtái,
-1,5,50,,,痒,yǎng,
-1,5,50,,,样式,yàngshì,
-1,5,50,,,腰,yāo,
-1,5,50,,,摇,yáo,
-1,5,50,,,咬,yǎo,
-1,5,50,,,要 不,yàobù,
-1,5,50,,,业务,yèwù,
-1,5,50,,,业余,yèyú,
-1,5,50,,,夜,yè,
-1,5,50,,,一辈子,yíbèizi,
-1,5,50,,,一旦,yídàn,
-1,5,50,,,一律,yílǜ,
-1,5,50,,,一再,yízài,
-1,5,50,,,一致,yízhì,
-1,5,50,,,依然,yīrán,
-1,5,50,,,移动,yídòng,
-1,5,50,,,移民,yímín,
-1,5,50,,,遗憾,yíhàn,
-1,5,50,,,疑问,yíwèn,
-1,5,50,,,乙,yǐ,
-1,5,50,,,以及,yǐjí,
-1,5,50,,,以来,yǐlái,
-1,5,50,,,亿,yì,
-1,5,50,,,义务,yìwù,
-1,5,50,,,议论,yìlùn,
-1,5,50,,,意外,yìwài,
-1,5,50,,,意义,yìyì,
-1,5,50,,,因而,yīn'ér,
-1,5,50,,,因素,yīnsù,
-1,5,50,,,银,yín,
-1,5,50,,,印刷,yìnshuā,
-1,5,50,,,英俊,yīngjùn,
-1,5,50,,,英雄,yīngxióng,
-1,5,50,,,迎接,yíngjiē,
-1,5,50,,,营养,yíngyǎng,
-1,5,50,,,营业,yíngyè,
-1,5,50,,,影子,yǐngzi,
-1,5,50,,,应付,yìngfu,
-1,5,50,,,应用,yìngyòng,
-1,5,50,,,硬,yìng,
-1,5,50,,,硬件,yìngjiàn,
-1,5,50,,,拥抱,yōngbào,
-1,5,50,,,拥挤,yōngjǐ,
-1,5,50,,,勇气,yǒngqì,
-1,5,50,,,用功,yòng gōng,
-1,5,50,,,用途,yòngtú,
-1,5,50,,,优惠,yōuhuì,
-1,5,50,,,优美,yōuměi,
-1,5,50,,,优势,yōushì,
-1,5,50,,,悠久,yōujiǔ,
-1,5,50,,,犹豫,yóuyù,
-1,5,50,,,油炸,yóuzhá,
-1,5,50,,,游览,yóulǎn,
-1,5,50,,,有利,yǒulì,
-1,5,50,,,幼儿园,yòu'éryuán,
-1,5,50,,,娱乐,yúlè,
-1,5,50,,,与其,yǔqí,
-1,5,50,,,语气,yǔqì,
-1,5,50,,,玉米,yùmǐ,
-1,5,50,,,预报,yùbào,
-1,5,50,,,预订,yùdìng,
-1,5,50,,,预防,yùfáng,
-1,5,50,,,元旦,yuándàn,
-1,5,50,,,员工,yuángōng,
-1,5,50,,,原料,yuánliào,
-1,5,50,,,原则,yuánzé,
-1,5,50,,,圆,yuán,
-1,5,50,,,愿望,yuànwàng,
-1,5,50,,,乐器,yuèqì,
-1,5,50,,,晕,yūn,
-1,5,50,,,运气,yùnqi,
-1,5,50,,,运输,yùnshū,
-1,5,50,,,运用,yùnyòng,
-1,5,50,,,灾害,zāihài,
-1,5,50,,,再三,zàisān,
-1,5,50,,,在乎,zàihu,
-1,5,50,,,在于,zàiyú,
-1,5,50,,,赞成,zànchéng,
-1,5,50,,,赞美,zànměi,
-1,5,50,,,糟糕,zāogāo,
-1,5,50,,,造成,zàochéng,
-1,5,50,,,则,zé,
-1,5,50,,,责备,zébèi,
-1,5,50,,,摘,zhāi,
-1,5,50,,,窄,zhǎi,
-1,5,50,,,粘贴,zhāntiē,
-1,5,50,,,展开,zhǎn kāi,
-1,5,50,,,展览,zhǎnlǎn,
-1,5,50,,,占,zhàn,
-1,5,50,,,战争,zhànzhēng,
-1,5,50,,,长辈,zhǎngbèi,
-1,5,50,,,涨,zhǎng,zhàng
-1,5,50,,,掌握,zhǎngwò,
-1,5,50,,,账户,zhànghù,
-1,5,50,,,招待,zhāodài,
-1,5,50,,,着火,zháohuǒ,
-1,5,50,,,着凉,zháo liáng,
-1,5,50,,,召开,zhàokāi,
-1,5,50,,,照常,zhàocháng,
-1,5,50,,,哲学,zhéxué,
-1,5,50,,,针对,zhēnduì,
-1,5,50,,,珍惜,zhēnxī,
-1,5,50,,,真实,zhēnshí,
-1,5,50,,,诊断,zhěnduàn,
-1,5,50,,,阵,zhèn,
-1,5,50,,,振动,zhèndòng,
-1,5,50,,,争论,zhēnglùn,
-1,5,50,,,争取,zhēngqǔ,
-1,5,50,,,征求,zhēngqiú,
-1,5,50,,,睁,zhēng,
-1,5,50,,,整个,zhěnggè,
-1,5,50,,,整齐,zhěngqí,
-1,5,50,,,整体,zhěngtǐ,
-1,5,50,,,正,zhèng,
-1,5,50,,,证件,zhèngjiàn,
-1,5,50,,,证据,zhèngjù,
-1,5,50,,,政府,zhèngfǔ,
-1,5,50,,,政治,zhèngzhì,
-1,5,50,,,挣,zhèng,zhēng
-1,5,50,,,支,zhī,
-1,5,50,,,支票,zhīpiào,
-1,5,50,,,执照,zhízhào,
-1,5,50,,,直,zhí,
-1,5,50,,,指导,zhǐdǎo,
-1,5,50,,,指挥,zhǐhuī,
-1,5,50,,,至今,zhì jīn,
-1,5,50,,,至于,zhìyú,
-1,5,50,,,志愿者,zhìyuànzhě,
-1,5,50,,,制定,zhìdìng,
-1,5,50,,,制度,zhìdù,
-1,5,50,,,制造,zhìzào,
-1,5,50,,,制作,zhìzuò,
-1,5,50,,,治疗,zhìliáo,
-1,5,50,,,秩序,zhìxù,
-1,5,50,,,智慧,zhìhuì,
-1,5,50,,,中介,zhōngjiè,
-1,5,50,,,中心,zhōngxīn,
-1,5,50,,,中旬,zhōngxún,
-1,5,50,,,种类,zhǒnglèi,
-1,5,50,,,重大,zhòngdà,
-1,5,50,,,重量,zhòngliàng,
-1,5,50,,,周到,zhōudào,
-1,5,50,,,猪,zhū,
-1,5,50,,,竹子,zhúzi,
-1,5,50,,,逐步,zhúbù,
-1,5,50,,,逐渐,zhújiàn,
-1,5,50,,,主持,zhǔchí,
-1,5,50,,,主动,zhǔdòng,
-1,5,50,,,主观,zhǔguān,
-1,5,50,,,主人,zhǔrén,
-1,5,50,,,主任,zhǔrèn,
-1,5,50,,,主题,zhǔtí,
-1,5,50,,,主席,zhǔxí,
-1,5,50,,,主张,zhǔzhāng,
-1,5,50,,,煮,zhǔ,
-1,5,50,,,注册,zhùcè,
-1,5,50,,,祝福,zhùfú,
-1,5,50,,,抓,zhuā,
-1,5,50,,,抓紧,zhuā jǐn,
-1,5,50,,,专家,zhuānjiā,
-1,5,50,,,专心,zhuānxīn,
-1,5,50,,,转变,zhuǎnbiàn,
-1,5,50,,,转告,zhuǎngào,
-1,5,50,,,装,zhuāng,
-1,5,50,,,装饰,zhuāngshì,
-1,5,50,,,装修,zhuāngxiū,
-1,5,50,,,状况,zhuàngkuàng,
-1,5,50,,,状态,zhuàngtài,
-1,5,50,,,撞,zhuàng,
-1,5,50,,,追,zhuī,
-1,5,50,,,追求,zhuīqiú,
-1,5,50,,,咨询,zīxún,
-1,5,50,,,姿势,zīshì,
-1,5,50,,,资格,zīgé,
-1,5,50,,,资金,zījīn,
-1,5,50,,,资料,zīliào,
-1,5,50,,,资源,zīyuán,
-1,5,50,,,紫,zǐ,
-1,5,50,,,自从,zìcóng,
-1,5,50,,,自动,zìdòng,
-1,5,50,,,自豪,zìháo,
-1,5,50,,,自觉,zìjué,
-1,5,50,,,自私,zìsī,
-1,5,50,,,自由,zìyóu,
-1,5,50,,,自愿,zìyuàn,
-1,5,50,,,字母,zìmǔ,
-1,5,50,,,字幕,zìmù,
-1,5,50,,,综合,zōnghé,
-1,5,50,,,总裁,zǒngcái,
-1,5,50,,,总共,zǒnggòng,
-1,5,50,,,总理,zǒnglǐ,
-1,5,50,,,总算,zǒngsuàn,
-1,5,50,,,总统,zǒngtǒng,
-1,5,50,,,总之,zǒngzhī,
-1,5,50,,,阻止,zǔzhǐ,
-1,5,50,,,组,zǔ,
-1,5,50,,,组成,zǔchéng,
-1,5,50,,,组合,zǔhé,
-1,5,50,,,组织,zǔzhī,
-1,5,50,,,最初,zuìchū,
-1,5,50,,,醉,zuì,
-1,5,50,,,尊敬,zūnjìng,
-1,5,50,,,遵守,zūnshǒu,
-1,5,50,,,作品,zuòpǐn,
-1,5,50,,,作为,zuòwéi,
-1,5,50,,,作文,zuò wén,
